index,timestamp,offset,length
0000002086,56517549,260716624,124984
0000002087,56518859,260841608,124984
0000002088,56520169,260966592,124984
0000002089,56521478,261091576,124984
0000002090,56522788,261216560,124984
0000002091,56524098,261341544,124984
0000002092,56525408,261466528,124984
0000002093,56526718,261591512,124984
0000002094,56528028,261716496,124984
0000002095,56529338,261841480,124984
0000002096,56530647,261966464,124984
0000002097,56531929,262091448,124984
0000002098,56533182,262216432,124984
0000002099,56534435,262341416,124984
0000002100,56535687,262466400,124984
0000002101,56536940,262591384,124984
0000002102,56538193,262716368,124984
0000002103,56539446,262841352,124984
0000002104,56540699,262966336,124984
0000002105,56541952,263091320,124984
0000002106,56543205,263216304,124984
0000002107,56544458,263341288,124984
0000002108,56545711,263466272,124984
0000002109,56546964,263591256,124984
0000002110,56548216,263716240,124984
0000002111,56549469,263841224,124984
0000002112,56550722,263966208,124984
0000002113,56551975,264091192,124984
0000002114,56553228,264216176,124984
0000002115,56554481,264341160,124984
0000002116,56555748,264466144,124984
0000002117,56557058,264591128,124984
0000002118,56558368,264716112,124984
0000002119,56559678,264841096,124984
0000002120,56560988,264966080,124984
0000002121,56562297,265091064,124984
0000002122,56563607,265216048,124984
0000002123,56564917,265341032,124984
0000002124,56566227,265466016,124984
0000002125,56567537,265591000,124984
0000002126,56568847,265715984,124984
0000002127,56570156,265840968,124984
0000002128,56571466,265965952,124984
0000002129,56572776,266090936,124984
0000002130,56574086,266215920,124984
0000002131,56575396,266340904,124984
0000002132,56576706,266465888,124984
0000002133,56578016,266590872,124984
0000002134,56579325,266715856,124984
0000002135,56580635,266840840,124984
0000002136,56581917,266965824,124984
0000002137,56583170,267090808,124984
0000002138,56584422,267215792,124984
0000002139,56585675,267340776,124984
0000002140,56586928,267465760,124984
0000002141,56588181,267590744,124984
0000002142,56589434,267715728,124984
0000002143,56590687,267840712,124984
0000002144,56591940,267965696,124984
0000002145,56593193,268090680,124984
0000002146,56594446,268215664,124984
0000002147,56595699,268340648,124984
0000002148,56596951,268465632,124984
0000002149,56598204,268590616,124984
0000002150,56599457,268715600,124984
0000002151,56600710,268840584,124984
0000002152,56601963,268965568,124984
0000002153,56603216,269090552,124984
0000002154,56604469,269215536,124984
0000002155,56605736,269340520,124984
0000002156,56607046,269465504,124984
0000002157,56608356,269590488,124984
0000002158,56609666,269715472,124984
0000002159,56610975,269840456,124984
0000002160,56612285,269965440,124984
0000002161,56613595,270090424,124984
0000002162,56614905,270215408,124984
0000002163,56616215,270340392,124984
0000002164,56617525,270465376,124984
0000002165,56618834,270590360,124984
0000002166,56620144,270715344,124984
0000002167,56621454,270840328,124984
0000002168,56622764,270965312,124984
0000002169,56624074,271090296,124984
0000002170,56625384,271215280,124984
0000002171,56626694,271340264,124984
0000002172,56628003,271465248,124984
0000002173,56629313,271590232,124984
0000002174,56630623,271715216,124984
0000002175,56631905,271840200,124984
0000002176,56633157,271965184,124984
0000002177,56634410,272090168,124984
0000002178,56635663,272215152,124984
0000002179,56636916,272340136,124984
0000002180,56638169,272465120,124984
0000002181,56639422,272590104,124984
0000002182,56640675,272715088,124984
0000002183,56641928,272840072,124984
0000002184,56643181,272965056,124984
0000002185,56644434,273090040,124984
0000002186,56645686,273215024,124984
0000002187,56646939,273340008,124984
0000002188,56648192,273464992,124984
0000002189,56649445,273589976,124984
0000002190,56650698,273714960,124984
0000002191,56651951,273839944,124984
0000002192,56653204,273964928,124984
0000002193,56654457,274089912,124984
0000002194,56655724,274214896,124984
0000002195,56657034,274339880,124984
0000002196,56658344,274464864,124984
0000002197,56659653,274589848,124984
0000002198,56660963,274714832,124984
0000002199,56662273,274839816,124984
0000002200,56663583,274964800,124984
0000002201,56664893,275089784,124984
0000002202,56666203,275214768,124984
0000002203,56667513,275339752,124984
0000002204,56668822,275464736,124984
0000002205,56670132,275589720,124984
0000002206,56671442,275714704,124984
0000002207,56672752,275839688,124984
0000002208,56674062,275964672,124984
0000002209,56675372,276089656,124984
0000002210,56676681,276214640,124984
0000002211,56677991,276339624,124984
0000002212,56679301,276464608,124984
0000002213,56680611,276589592,124984
0000002214,56681892,276714576,124984
0000002215,56683145,276839560,124984
0000002216,56684398,276964544,124984
0000002217,56685651,277089528,124984
0000002218,56686904,277214512,124984
0000002219,56688157,277339496,124984
0000002220,56689410,277464480,124984
0000002221,56690663,277589464,124984
0000002222,56691916,277714448,124984
0000002223,56693168,277839432,124984
0000002224,56694421,277964416,124984
0000002225,56695674,278089400,124984
0000002226,56696927,278214384,124984
0000002227,56698180,278339368,124984
0000002228,56699433,278464352,124984
0000002229,56700686,278589336,124984
0000002230,56701939,278714320,124984
0000002231,56703192,278839304,124984
0000002232,56704445,278964288,124984
0000002233,56705712,279089272,124984
0000002234,56707022,279214256,124984
0000002235,56708331,279339240,124984
0000002236,56709641,279464224,124984
0000002237,56710951,279589208,124984
0000002238,56712261,279714192,124984
0000002239,56713571,279839176,124984
0000002240,56714881,279964160,124984
0000002241,56716191,280089144,124984
0000002242,56717500,280214128,124984
0000002243,56718810,280339112,124984
0000002244,56720120,280464096,124984
0000002245,56721430,280589080,124984
0000002246,56722740,280714064,124984
0000002247,56724050,280839048,124984
0000002248,56725359,280964032,124984
0000002249,56726669,281089016,124984
0000002250,56727979,281214000,124984
0000002251,56729289,281338984,124984
0000002252,56730599,281463968,124984
0000002253,56731880,281588952,124984
0000002254,56733133,281713936,124984
0000002255,56734386,281838920,124984
0000002256,56735639,281963904,124984
0000002257,56736892,282088888,124984
0000002258,56738145,282213872,124984
0000002259,56739398,282338856,124984
0000002260,56740651,282463840,124984
0000002261,56741903,282588824,124984
0000002262,56743156,282713808,124984
0000002263,56744409,282838792,124984
0000002264,56745662,282963776,124984
0000002265,56746915,283088760,124984
0000002266,56748168,283213744,124984
0000002267,56749421,283338728,124984
0000002268,56750674,283463712,124984
0000002269,56751927,283588696,124984
0000002270,56753180,283713680,124984
0000002271,56754432,283838664,124984
0000002272,56755700,283963648,124984
0000002273,56757009,284088632,124984
0000002274,56758319,284213616,124984
0000002275,56759629,284338600,124984
0000002276,56760939,284463584,124984
0000002277,56762249,284588568,124984
0000002278,56763559,284713552,124984
0000002279,56764869,284838536,124984
0000002280,56766178,284963520,124984
0000002281,56767488,285088504,124984
0000002282,56768798,285213488,124984
0000002283,56770108,285338472,124984
0000002284,56771418,285463456,124984
0000002285,56772728,285588440,124984
0000002286,56774037,285713424,124984
0000002287,56775347,285838408,124984
0000002288,56776657,285963392,124984
0000002289,56777967,286088376,124984
0000002290,56779277,286213360,124984
0000002291,56780587,286338344,124984
0000002292,56781868,286463328,124984
0000002293,56783121,286588312,124984
0000002294,56784374,286713296,124984
0000002295,56785627,286838280,124984
0000002296,56786880,286963264,124984
0000002297,56788133,287088248,124984
0000002298,56789386,287213232,124984
0000002299,56790638,287338216,124984
0000002300,56791891,287463200,124984
0000002301,56793144,287588184,124984
0000002302,56794397,287713168,124984
0000002303,56795650,287838152,124984
0000002304,56796903,287963136,124984
0000002305,56798156,288088120,124984
0000002306,56799409,288213104,124984
0000002307,56800662,288338088,124984
0000002308,56801915,288463072,124984
0000002309,56803167,288588056,124984
0000002310,56804420,288713040,124984
0000002311,56805687,288838024,124984
0000002312,56806997,288963008,124984
0000002313,56808307,289087992,124984
0000002314,56809617,289212976,124984
0000002315,56810927,289337960,124984
0000002316,56812237,289462944,124984
0000002317,56813547,289587928,124984
0000002318,56814856,289712912,124984
0000002319,56816166,289837896,124984
0000002320,56817476,289962880,124984
0000002321,56818786,290087864,124984
0000002322,56820096,290212848,124984
0000002323,56821406,290337832,124984
0000002324,56822715,290462816,124984
0000002325,56824025,290587800,124984
0000002326,56825335,290712784,124984
0000002327,56826645,290837768,124984
0000002328,56827955,290962752,124984
0000002329,56829265,291087736,124984
0000002330,56830575,291212720,124984
0000002331,56831856,291337704,124984
0000002332,56833109,291462688,124984
0000002333,56834362,291587672,124984
0000002334,56835615,291712656,124984
0000002335,56836868,291837640,124984
0000002336,56838120,291962624,124984
0000002337,56839373,292087608,124984
0000002338,56840626,292212592,124984
0000002339,56841879,292337576,124984
0000002340,56843132,292462560,124984
0000002341,56844385,292587544,124984
0000002342,56845638,292712528,124984
0000002343,56846891,292837512,124984
0000002344,56848144,292962496,124984
0000002345,56849397,293087480,124984
0000002346,56850649,293212464,124984
0000002347,56851902,293337448,124984
0000002348,56853155,293462432,124984
0000002349,56854408,293587416,124984
0000002350,56855675,293712400,124984
0000002351,56856985,293837384,124984
0000002352,56858295,293962368,124984
0000002353,56859605,294087352,124984
0000002354,56860915,294212336,124984
0000002355,56862225,294337320,124984
0000002356,56863534,294462304,124984
0000002357,56864844,294587288,124984
0000002358,56866154,294712272,124984
0000002359,56867464,294837256,124984
0000002360,56868774,294962240,124984
0000002361,56870084,295087224,124984
0000002362,56871394,295212208,124984
0000002363,56872703,295337192,124984
0000002364,56874013,295462176,124984
0000002365,56875323,295587160,124984
0000002366,56876633,295712144,124984
0000002367,56877943,295837128,124984
0000002368,56879253,295962112,124984
0000002369,56880562,296087096,124984
0000002370,56881844,296212080,124984
0000002371,56883097,296337064,124984
0000002372,56884350,296462048,124984
0000002373,56885603,296587032,124984
0000002374,56886855,296712016,124984
0000002375,56888108,296837000,124984
0000002376,56889361,296961984,124984
0000002377,56890614,297086968,124984
0000002378,56891867,297211952,124984
0000002379,56893120,297336936,124984
0000002380,56894373,297461920,124984
0000002381,56895626,297586904,124984
0000002382,56896879,297711888,124984
0000002383,56898132,297836872,124984
0000002384,56899384,297961856,124984
0000002385,56900637,298086840,124984
0000002386,56901890,298211824,124984
0000002387,56903143,298336808,124984
0000002388,56904396,298461792,124984
0000002389,56905663,298586776,124984
0000002390,56906973,298711760,124984
0000002391,56908283,298836744,124984
0000002392,56909593,298961728,124984
0000002393,56910903,299086712,124984
0000002394,56912212,299211696,124984
0000002395,56913522,299336680,124984
0000002396,56914832,299461664,124984
0000002397,56916142,299586648,124984
0000002398,56917452,299711632,124984
0000002399,56918762,299836616,124984
0000002400,56920072,299961600,124984
0000002401,56921381,300086584,124984
0000002402,56922691,300211568,124984
0000002403,56924001,300336552,124984
0000002404,56925311,300461536,124984
0000002405,56926621,300586520,124984
0000002406,56927931,300711504,124984
0000002407,56929240,300836488,124984
0000002408,56930550,300961472,124984
0000002409,56931832,301086456,124984
0000002410,56933085,301211440,124984
0000002411,56934337,301336424,124984
0000002412,56935590,301461408,124984
0000002413,56936843,301586392,124984
0000002414,56938096,301711376,124984
0000002415,56939349,301836360,124984
0000002416,56940602,301961344,124984
0000002417,56941855,302086328,124984
0000002418,56943108,302211312,124984
0000002419,56944361,302336296,124984
0000002420,56945614,302461280,124984
0000002421,56946866,302586264,124984
0000002422,56948119,302711248,124984
0000002423,56949372,302836232,124984
0000002424,56950625,302961216,124984
0000002425,56951878,303086200,124984
0000002426,56953131,303211184,124984
0000002427,56954384,303336168,124984
0000002428,56955651,303461152,124984
0000002429,56956961,303586136,124984
0000002430,56958271,303711120,124984
0000002431,56959581,303836104,124984
0000002432,56960890,303961088,124984
0000002433,56962200,304086072,124984
0000002434,56963510,304211056,124984
0000002435,56964820,304336040,124984
0000002436,56966130,304461024,124984
0000002437,56967440,304586008,124984
0000002438,56968750,304710992,124984
0000002439,56970059,304835976,124984
0000002440,56971369,304960960,124984
0000002441,56972679,305085944,124984
0000002442,56973989,305210928,124984
0000002443,56975299,305335912,124984
0000002444,56976609,305460896,124984
0000002445,56977918,305585880,124984
0000002446,56979228,305710864,124984
0000002447,56980538,305835848,124984
0000002448,56981820,305960832,124984
0000002449,56983072,306085816,124984
0000002450,56984325,306210800,124984
0000002451,56985578,306335784,124984
0000002452,56986831,306460768,124984
0000002453,56988084,306585752,124984
0000002454,56989337,306710736,124984
0000002455,56990590,306835720,124984
0000002456,56991843,306960704,124984
0000002457,56993096,307085688,124984
0000002458,56994349,307210672,124984
0000002459,56995601,307335656,124984
0000002460,56996854,307460640,124984
0000002461,56998107,307585624,124984
0000002462,56999360,307710608,124984
0000002463,57000613,307835592,124984
0000002464,57001866,307960576,124984
0000002465,57003119,308085560,124984
0000002466,57004372,308210544,124984
0000002467,57005639,308335528,124984
0000002468,57006949,308460512,124984
0000002469,57008259,308585496,124984
0000002470,57009568,308710480,124984
0000002471,57010878,308835464,124984
0000002472,57012188,308960448,124984
0000002473,57013498,309085432,124984
0000002474,57014808,309210416,124984
0000002475,57016118,309335400,124984
0000002476,57017428,309460384,124984
0000002477,57018737,309585368,124984
0000002478,57020047,309710352,124984
0000002479,57021357,309835336,124984
0000002480,57022667,309960320,124984
0000002481,57023977,310085304,124984
0000002482,57025287,310210288,124984
0000002483,57026596,310335272,124984
0000002484,57027906,310460256,124984
0000002485,57029216,310585240,124984
0000002486,57030526,310710224,124984
0000002487,57031807,310835208,124984
0000002488,57033060,310960192,124984
0000002489,57034313,311085176,124984
0000002490,57035566,311210160,124984
0000002491,57036819,311335144,124984
0000002492,57038072,311460128,124984
0000002493,57039325,311585112,124984
0000002494,57040578,311710096,124984
0000002495,57041831,311835080,124984
0000002496,57043084,311960064,124984
0000002497,57044336,312085048,124984
0000002498,57045589,312210032,124984
0000002499,57046842,312335016,124984
0000002500,57048095,312460000,124984
0000002501,57049348,312584984,124984
0000002502,57050601,312709968,124984
0000002503,57051854,312834952,124984
0000002504,57053107,312959936,124984
0000002505,57054360,313084920,124984
0000002506,57055627,313209904,124984
0000002507,57056937,313334888,124984
0000002508,57058246,313459872,124984
0000002509,57059556,313584856,124984
0000002510,57060866,313709840,124984
0000002511,57062176,313834824,124984
0000002512,57063486,313959808,124984
0000002513,57064796,314084792,124984
0000002514,57066106,314209776,124984
0000002515,57067415,314334760,124984
0000002516,57068725,314459744,124984
0000002517,57070035,314584728,124984
0000002518,57071345,314709712,124984
0000002519,57072655,314834696,124984
0000002520,57073965,314959680,124984
0000002521,57075275,315084664,124984
0000002522,57076584,315209648,124984
0000002523,57077894,315334632,124984
0000002524,57079204,315459616,124984
0000002525,57080514,315584600,124984
0000002526,57081795,315709584,124984
0000002527,57083048,315834568,124984
0000002528,57084301,315959552,124984
0000002529,57085554,316084536,124984
0000002530,57086807,316209520,124984
0000002531,57088060,316334504,124984
0000002532,57089313,316459488,124984
0000002533,57090566,316584472,124984
0000002534,57091818,316709456,124984
0000002535,57093071,316834440,124984
0000002536,57094324,316959424,124984
0000002537,57095577,317084408,124984
0000002538,57096830,317209392,124984
0000002539,57098083,317334376,124984
0000002540,57099336,317459360,124984
0000002541,57100589,317584344,124984
0000002542,57101842,317709328,124984
0000002543,57103095,317834312,124984
0000002544,57104347,317959296,124984
0000002545,57105615,318084280,124984
0000002546,57106924,318209264,124984
0000002547,57108234,318334248,124984
0000002548,57109544,318459232,124984
0000002549,57110854,318584216,124984
0000002550,57112164,318709200,124984
0000002551,57113474,318834184,124984
0000002552,57114784,318959168,124984
0000002553,57116093,319084152,124984
0000002554,57117403,319209136,124984
0000002555,57118713,319334120,124984
0000002556,57120023,319459104,124984
0000002557,57121333,319584088,124984
0000002558,57122643,319709072,124984
0000002559,57123953,319834056,124984
0000002560,57125262,319959040,124984
0000002561,57126572,320084024,124984
0000002562,57127882,320209008,124984
0000002563,57129192,320333992,124984
0000002564,57130502,320458976,124984
0000002565,57131783,320583960,124984
0000002566,57133036,320708944,124984
0000002567,57134289,320833928,124984
0000002568,57135542,320958912,124984
0000002569,57136795,321083896,124984
0000002570,57138048,321208880,124984
0000002571,57139301,321333864,124984
0000002572,57140553,321458848,124984
0000002573,57141806,321583832,124984
0000002574,57143059,321708816,124984
0000002575,57144312,321833800,124984
0000002576,57145565,321958784,124984
0000002577,57146818,322083768,124984
0000002578,57148071,322208752,124984
0000002579,57149324,322333736,124984
0000002580,57150577,322458720,124984
0000002581,57151830,322583704,124984
0000002582,57153082,322708688,124984
0000002583,57154335,322833672,124984
0000002584,57155602,322958656,124984
0000002585,57156912,323083640,124984
0000002586,57158222,323208624,124984
0000002587,57159532,323333608,124984
0000002588,57160842,323458592,124984
0000002589,57162152,323583576,124984
0000002590,57163462,323708560,124984
0000002591,57164771,323833544,124984
0000002592,57166081,323958528,124984
0000002593,57167391,324083512,124984
0000002594,57168701,324208496,124984
0000002595,57170011,324333480,124984
0000002596,57171321,324458464,124984
0000002597,57172631,324583448,124984
0000002598,57173940,324708432,124984
0000002599,57175250,324833416,124984
0000002600,57176560,324958400,124984
0000002601,57177870,325083384,124984
0000002602,57179180,325208368,124984
0000002603,57180490,325333352,124984
0000002604,57181771,325458336,124984
0000002605,57183024,325583320,124984
0000002606,57184277,325708304,124984
0000002607,57185530,325833288,124984
0000002608,57186783,325958272,124984
0000002609,57188036,326083256,124984
0000002610,57189288,326208240,124984
0000002611,57190541,326333224,124984
0000002612,57191794,326458208,124984
0000002613,57193047,326583192,124984
0000002614,57194300,326708176,124984
0000002615,57195553,326833160,124984
0000002616,57196806,326958144,124984
0000002617,57198059,327083128,124984
0000002618,57199312,327208112,124984
0000002619,57200565,327333096,124984
0000002620,57201817,327458080,124984
0000002621,57203070,327583064,124984
0000002622,57204323,327708048,124984
0000002623,57205590,327833032,124984
0000002624,57206900,327958016,124984
0000002625,57208210,328083000,124984
0000002626,57209520,328207984,124984
0000002627,57210830,328332968,124984
0000002628,57212140,328457952,124984
0000002629,57213449,328582936,124984
0000002630,57214759,328707920,124984
0000002631,57216069,328832904,124984
0000002632,57217379,328957888,124984
0000002633,57218689,329082872,124984
0000002634,57219999,329207856,124984
0000002635,57221309,329332840,124984
0000002636,57222618,329457824,124984
0000002637,57223928,329582808,124984
0000002638,57225238,329707792,124984
0000002639,57226548,329832776,124984
0000002640,57227858,329957760,124984
0000002641,57229168,330082744,124984
0000002642,57230477,330207728,124984
0000002643,57231759,330332712,124984
0000002644,57233012,330457696,124984
0000002645,57234265,330582680,124984
0000002646,57235518,330707664,124984
0000002647,57236770,330832648,124984
0000002648,57238023,330957632,124984
0000002649,57239276,331082616,124984
0000002650,57240529,331207600,124984
0000002651,57241782,331332584,124984
0000002652,57243035,331457568,124984
0000002653,57244288,331582552,124984
0000002654,57245541,331707536,124984
0000002655,57246794,331832520,124984
0000002656,57248047,331957504,124984
0000002657,57249299,332082488,124984
0000002658,57250552,332207472,124984
0000002659,57251805,332332456,124984
0000002660,57253058,332457440,124984
0000002661,57254311,332582424,124984
0000002662,57255578,332707408,124984
0000002663,57256888,332832392,124984
0000002664,57258198,332957376,124984
0000002665,57259508,333082360,124984
0000002666,57260818,333207344,124984
0000002667,57262127,333332328,124984
0000002668,57263437,333457312,124984
0000002669,57264747,333582296,124984
0000002670,57266057,333707280,124984
0000002671,57267367,333832264,124984
0000002672,57268677,333957248,124984
0000002673,57269987,334082232,124984
0000002674,57271296,334207216,124984
0000002675,57272606,334332200,124984
0000002676,57273916,334457184,124984
0000002677,57275226,334582168,124984
0000002678,57276536,334707152,124984
0000002679,57277846,334832136,124984
0000002680,57279156,334957120,124984
0000002681,57280465,335082104,124984
0000002682,57281747,335207088,124984
0000002683,57283000,335332072,124984
0000002684,57284253,335457056,124984
0000002685,57285505,335582040,124984
0000002686,57286758,335707024,124984
0000002687,57288011,335832008,124984
0000002688,57289264,335956992,124984
0000002689,57290517,336081976,124984
0000002690,57291770,336206960,124984
0000002691,57293023,336331944,124984
0000002692,57294276,336456928,124984
0000002693,57295529,336581912,124984
0000002694,57296782,336706896,124984
0000002695,57298034,336831880,124984
0000002696,57299287,336956864,124984
0000002697,57300540,337081848,124984
0000002698,57301793,337206832,124984
0000002699,57303046,337331816,124984
0000002700,57304299,337456800,124984
0000002701,57305566,337581784,124984
0000002702,57306876,337706768,124984
0000002703,57308186,337831752,124984
0000002704,57309496,337956736,124984
0000002705,57310805,338081720,124984
0000002706,57312115,338206704,124984
0000002707,57313425,338331688,124984
0000002708,57314735,338456672,124984
0000002709,57316045,338581656,124984
0000002710,57317355,338706640,124984
0000002711,57318665,338831624,124984
0000002712,57319974,338956608,124984
0000002713,57321284,339081592,124984
0000002714,57322594,339206576,124984
0000002715,57323904,339331560,124984
0000002716,57325214,339456544,124984
0000002717,57326524,339581528,124984
0000002718,57327834,339706512,124984
0000002719,57329143,339831496,124984
0000002720,57330453,339956480,124984
0000002721,57331735,340081464,124984
0000002722,57332987,340206448,124984
0000002723,57334240,340331432,124984
0000002724,57335493,340456416,124984
0000002725,57336746,340581400,124984
0000002726,57337999,340706384,124984
0000002727,57339252,340831368,124984
0000002728,57340505,340956352,124984
0000002729,57341758,341081336,124984
0000002730,57343011,341206320,124984
0000002731,57344264,341331304,124984
0000002732,57345516,341456288,124984
0000002733,57346769,341581272,124984
0000002734,57348022,341706256,124984
0000002735,57349275,341831240,124984
0000002736,57350528,341956224,124984
0000002737,57351781,342081208,124984
0000002738,57353034,342206192,124984
0000002739,57354287,342331176,124984
0000002740,57355554,342456160,124984
0000002741,57356864,342581144,124984
0000002742,57358174,342706128,124984
0000002743,57359483,342831112,124984
0000002744,57360793,342956096,124984
0000002745,57362103,343081080,124984
0000002746,57363413,343206064,124984
0000002747,57364723,343331048,124984
0000002748,57366033,343456032,124984
0000002749,57367343,343581016,124984
0000002750,57368652,343706000,124984
0000002751,57369962,343830984,124984
0000002752,57371272,343955968,124984
0000002753,57372582,344080952,124984
0000002754,57373892,344205936,124984
0000002755,57375202,344330920,124984
0000002756,57376512,344455904,124984
0000002757,57377821,344580888,124984
0000002758,57379131,344705872,124984
0000002759,57380441,344830856,124984
0000002760,57381722,344955840,124984
0000002761,57382975,345080824,124984
0000002762,57384228,345205808,124984
0000002763,57385481,345330792,124984
0000002764,57386734,345455776,124984
0000002765,57387987,345580760,124984
0000002766,57389240,345705744,124984
0000002767,57390493,345830728,124984
0000002768,57391746,345955712,124984
0000002769,57392999,346080696,124984
0000002770,57394251,346205680,124984
0000002771,57395504,346330664,124984
0000002772,57396757,346455648,124984
0000002773,57398010,346580632,124984
0000002774,57399263,346705616,124984
0000002775,57400516,346830600,124984
0000002776,57401769,346955584,124984
0000002777,57403022,347080568,124984
0000002778,57404275,347205552,124984
0000002779,57405542,347330536,124984
0000002780,57406852,347455520,124984
0000002781,57408161,347580504,124984
0000002782,57409471,347705488,124984
0000002783,57410781,347830472,124984
0000002784,57412091,347955456,124984
0000002785,57413401,348080440,124984
0000002786,57414711,348205424,124984
0000002787,57416021,348330408,124984
0000002788,57417330,348455392,124984
0000002789,57418640,348580376,124984
0000002790,57419950,348705360,124984
0000002791,57421260,348830344,124984
0000002792,57422570,348955328,124984
0000002793,57423880,349080312,124984
0000002794,57425190,349205296,124984
0000002795,57426499,349330280,124984
0000002796,57427809,349455264,124984
0000002797,57429119,349580248,124984
0000002798,57430429,349705232,124984
0000002799,57431710,349830216,124984
0000002800,57432963,349955200,124984
0000002801,57434216,350080184,124984
0000002802,57435469,350205168,124984
0000002803,57436722,350330152,124984
0000002804,57437975,350455136,124984
0000002805,57439228,350580120,124984
0000002806,57440481,350705104,124984
0000002807,57441734,350830088,124984
0000002808,57442986,350955072,124984
0000002809,57444239,351080056,124984
0000002810,57445492,351205040,124984
0000002811,57446745,351330024,124984
0000002812,57447998,351455008,124984
0000002813,57449251,351579992,124984
0000002814,57450504,351704976,124984
0000002815,57451757,351829960,124984
0000002816,57453010,351954944,124984
0000002817,57454263,352079928,124984
0000002818,57455530,352204912,124984
0000002819,57456840,352329896,124984
0000002820,57458149,352454880,124984
0000002821,57459459,352579864,124984
0000002822,57460769,352704848,124984
0000002823,57462079,352829832,124984
0000002824,57463389,352954816,124984
0000002825,57464699,353079800,124984
0000002826,57466008,353204784,124984
0000002827,57467318,353329768,124984
0000002828,57468628,353454752,124984
0000002829,57469938,353579736,124984
0000002830,57471248,353704720,124984
0000002831,57472558,353829704,124984
0000002832,57473868,353954688,124984
0000002833,57475177,354079672,124984
0000002834,57476487,354204656,124984
0000002835,57477797,354329640,124984
0000002836,57479107,354454624,124984
0000002837,57480417,354579608,124984
0000002838,57481698,354704592,124984
0000002839,57482951,354829576,124984
0000002840,57484204,354954560,124984
0000002841,57485457,355079544,124984
0000002842,57486710,355204528,124984
0000002843,57487963,355329512,124984
0000002844,57489216,355454496,124984
0000002845,57490468,355579480,124984
0000002846,57491721,355704464,124984
0000002847,57492974,355829448,124984
0000002848,57494227,355954432,124984
0000002849,57495480,356079416,124984
0000002850,57496733,356204400,124984
0000002851,57497986,356329384,124984
0000002852,57499239,356454368,124984
0000002853,57500492,356579352,124984
0000002854,57501745,356704336,124984
0000002855,57502997,356829320,124984
0000002856,57504250,356954304,124984
0000002857,57505518,357079288,124984
0000002858,57506827,357204272,124984
0000002859,57508137,357329256,124984
0000002860,57509447,357454240,124984
0000002861,57510757,357579224,124984
0000002862,57512067,357704208,124984
0000002863,57513377,357829192,124984
0000002864,57514686,357954176,124984
0000002865,57515996,358079160,124984
0000002866,57517306,358204144,124984
0000002867,57518616,358329128,124984
0000002868,57519926,358454112,124984
0000002869,57521236,358579096,124984
0000002870,57522546,358704080,124984
0000002871,57523855,358829064,124984
0000002872,57525165,358954048,124984
0000002873,57526475,359079032,124984
0000002874,57527785,359204016,124984
0000002875,57529095,359329000,124984
0000002876,57530405,359453984,124984
0000002877,57531686,359578968,124984
0000002878,57532939,359703952,124984
0000002879,57534192,359828936,124984
0000002880,57535445,359953920,124984
0000002881,57536698,360078904,124984
0000002882,57537951,360203888,124984
0000002883,57539203,360328872,124984
0000002884,57540456,360453856,124984
0000002885,57541709,360578840,124984
0000002886,57542962,360703824,124984
0000002887,57544215,360828808,124984
0000002888,57545468,360953792,124984
0000002889,57546721,361078776,124984
0000002890,57547974,361203760,124984
0000002891,57549227,361328744,124984
0000002892,57550480,361453728,124984
0000002893,57551732,361578712,124984
0000002894,57552985,361703696,124984
0000002895,57554238,361828680,124984
0000002896,57555505,361953664,124984
0000002897,57556815,362078648,124984
0000002898,57558125,362203632,124984
0000002899,57559435,362328616,124984
0000002900,57560745,362453600,124984
0000002901,57562055,362578584,124984
0000002902,57563364,362703568,124984
0000002903,57564674,362828552,124984
0000002904,57565984,362953536,124984
0000002905,57567294,363078520,124984
0000002906,57568604,363203504,124984
0000002907,57569914,363328488,124984
0000002908,57571224,363453472,124984
0000002909,57572533,363578456,124984
0000002910,57573843,363703440,124984
0000002911,57575153,363828424,124984
0000002912,57576463,363953408,124984
0000002913,57577773,364078392,124984
0000002914,57579083,364203376,124984
0000002915,57580393,364328360,124984
0000002916,57581674,364453344,124984
0000002917,57582927,364578328,124984
0000002918,57584180,364703312,124984
0000002919,57585433,364828296,124984
0000002920,57586686,364953280,124984
0000002921,57587938,365078264,124984
0000002922,57589191,365203248,124984
0000002923,57590444,365328232,124984
0000002924,57591697,365453216,124984
0000002925,57592950,365578200,124984
0000002926,57594203,365703184,124984
0000002927,57595456,365828168,124984
0000002928,57596709,365953152,124984
0000002929,57597962,366078136,124984
0000002930,57599215,366203120,124984
0000002931,57600467,366328104,124984
0000002932,57601720,366453088,124984
0000002933,57602973,366578072,124984
0000002934,57604226,366703056,124984
0000002935,57605493,366828040,124984
0000002936,57606803,366953024,124984
0000002937,57608113,367078008,124984
0000002938,57609423,367202992,124984
0000002939,57610733,367327976,124984
0000002940,57612042,367452960,124984
0000002941,57613352,367577944,124984
0000002942,57614662,367702928,124984
0000002943,57615972,367827912,124984
0000002944,57617282,367952896,124984
0000002945,57618592,368077880,124984
0000002946,57619902,368202864,124984
0000002947,57621211,368327848,124984
0000002948,57622521,368452832,124984
0000002949,57623831,368577816,124984
0000002950,57625141,368702800,124984
0000002951,57626451,368827784,124984
0000002952,57627761,368952768,124984
0000002953,57629071,369077752,124984
0000002954,57630380,369202736,124984
0000002955,57631662,369327720,124984
0000002956,57632915,369452704,124984
0000002957,57634168,369577688,124984
0000002958,57635420,369702672,124984
0000002959,57636673,369827656,124984
